vin,sellingprice
1ftfw1et6bfb18801,239.2647081959465
1g1rf6e4xcu127137,697.7794319901658
1a4gp45rx6b631645,370.2845867571865
1hgem22965l031908,193.07307917401891
5uxwx7c51bl733521,535.3398736291399
2c3cdxct4eh113988,604.7823865985883
5xyktca63fg584854,559.1554194769741
1fmcu0d79ckb29495,389.6188488809629
1g1pc5sb7e7190808,410.6351706748205
19xfb2f50ce358150,590.8636462072251
1fm5k7f8xega55765,443.19404962456343
jf2shabcxbh715744,267.586754299058
wauacgff9f1007660,704.8191075787049
1g4ps5sk2d4139271,660.926739816277
2c3la43r67h888825,382.84527084102814
1hgej8243xl072662,82.39337357618984
1gkds13s682118203,229.22708092803563
5npeb4ac8dh606106,558.2086891400627
2lmhj5at9cbl50512,671.7551851821063
jthbf30g330111778,204.51770511604843
1g1pe5sb9e7114811,531.9959775046336
3n1ab7ap0dl705833,741.9877323733474
jn1cv6ek1cm420121,598.4836318091686
wvwfv7aj1bw104301,395.1559306266654
2c3cdxbg1eh130834,556.9333436226443
1fbne3bl9eda40565,517.2320955598758
5gaer23d19j133221,407.4107531727471
jthbn30f910003771,115.47151479199988
4t1be32k55u545424,177.88529794381247
1ftnf1cf0ekd47530,514.6077579408152
3n1ab7apxdl711705,718.8414351118474
2d4rn4dg0br731501,329.5879147671202
1fmcu0h93dud02879,385.0168356819637
4t1bf1fk1eu401378,527.4640380107815
3fadp4ej1dm110683,503.35381548293213
2c3ka53g37h821213,275.01661798155544
wmwml33579tx33561,426.87392542212405
wbaav33441fu96972,112.7642204339906
2c4rc1bg8er256043,532.1445644822791
kmhgh4jh7eu085871,545.1445432162418
4s3bl626867202461,200.89975810133643
4t4bf1fk9er359077,585.2493001304905
3gnal4ek3es554668,556.6663419775191
kmhec4a49ca040576,751.8748636654209
wbanu53518ct03147,304.71190499980435
2c3la63h46h236481,281.05762014223063
1fmcu0gx3dua03571,357.68786910671434
4t1bf1fk7eu365454,512.5343642291051
2fmdk3j96cba51818,477.01071321346546
yv1ts94d711201201,137.69924301673507
jh4cu2f8xcc018405,647.4525451913321
1g4hd57277u158331,292.83862625902486
1ftfw1et7bfa97327,368.60968543002787
1hgcp2f74ca022897,540.2759083647869
1fmru17l22la97538,34.71266218172758
zfbcfabhxez027703,850.4222999638963
1ftrx18l5ynb07079,40.37471712442283
1g1zc5e02cf226135,356.5853678248677
1n4al3ap0dc157501,535.9177042919788
1b3hb48b67d417024,577.3920222643059
2fmdk4jc6dbb00129,494.857136384063
3n1cn7ap4cl832681,492.3261641480031
5npdh4aexfh564410,473.8759678476567
2g1wf52e429149270,125.68054029601382
kmhct4ae2du509023,433.54849129918495
3n1cn7ap1el801892,637.15734946375
3n1ab6ap3bl722214,620.4690927043679
1c4hjweg1dl684294,483.0170352850029
5n1an0nw3bc502632,449.39883819429656
5yfburhe8ep102502,442.62508978545037
1fbss3bl2eda74097,624.8713048181252
5tdkk3dcxds346116,546.3574027992934
3c3cffhh7dt655360,585.5052416221149
salak2d44ba552890,344.3637206889576
1n4aa5ap5bc848828,538.3289554389885
2lmdj8jk8dbl22130,644.0535108356295
3gtec13j68g120531,273.77644785897826
5fnrl5h62cb039618,463.3970875940125
5tfmu4fn1ex020160,851.3004210217027
2g1wc5e30e1138692,616.6276700170285
2cnflpey9a6272608,249.9507994318956
1g2al18f487198390,252.61214865919933
wmwzg3c51cty37657,469.9102362916592
1fmcu9eg1cka35663,358.63413739883987
2g1wf5e32d1235589,475.3880813153416
1zvft84n355215725,104.02803677943905
1ftex1em3cfa31408,405.3599193335886
4t1bf1fk3eu783557,479.32985968728667
3n1ce2cp8fl369464,734.083227416939
1fmhk7d85bga88619,325.21378670874583
jtjjm7fx5d5052543,487.47805199972
wdbsk75f04f068809,451.08441250149025
1n4ba41e44c919601,121.34407312344581
1fahp53u43a233894,90.86770598019751
3n1cb51d0yl323021,112.99158810913792
1g1je6shxc4127260,477.95494397245085
wdcgg8hb0cf741923,530.577992215532
wvgav7ax7cw565790,358.9197923695716
jn1cv6ar9dm750397,665.0828844581894
knage228095289912,300.95948563362583
3c8fy78g34t350193,95.85665803969607
jthkd5bh9c2085067,408.2900663503044
2c3cdxbg4eh198416,566.5720252776393
5nmsh13e79h239346,338.94791355346945
1c4rdjdg9ec537867,478.8598637286429
jh4cu2f47cc013823,665.7666380301266
jn8as5mv4cw365773,432.9554492367789
4t4be46k89r097255,307.92751678643606
2hges16635h616183,163.47173141480522
1gcec19v47z136476,404.35109500662213
1fmcu9h97dud57596,348.98377585406007
jtkde177x70145545,243.32703173883766
wddgf8ab5dr254385,403.1723759759677
2hgfg128x6h542016,131.226827084398
1b3cb4ha3ad662842,450.7108359298142
1fafp55u13g256860,73.98323259796723
1g1as18h797192271,517.8265723457577
1g11c5sa9df266093,483.59603537195073
1fahp2ew6bg144353,384.4944529225764
5n1ar2mn8ec673910,622.7634945094546
2d4rn3d1xar416466,327.2611071200064
2t3bf31vx9w021420,286.2997999427099
yv1612fs5d1218411,603.1578494756641
1c4rjfbg5fc712108,608.4363798070675
1fafp34n15w214454,100.72393068756674
wbaph53549a437399,309.5149543880447
jn8az1mu9ew405814,478.3316403776628
1ftpe2427xhb96554,72.59120441778191
1ftpw14v87kd00053,233.88417151907387
1hgcs22829a002329,455.3853443868854
5j6tf3h31cl002882,573.6023024404864
3gcuksec3eg305148,1016.9194417271607
3n1ab6ap2cl738163,647.4188884781832
1g6dc5e58c0134661,461.72674648126736
1fmcu9eg0ckb26018,327.64400068582256
wvwmn7an9ce537219,238.4309605396349
2g1wl16c769337264,187.85190114114243
1n4al3ap2dn512687,534.9418655573154
1c3ccbbg2en184964,540.3184706172798
1fbne3bl6edb01631,579.0744306919642
wdbjh65j32b396058,52.12022970020638
2cndl23f286279342,201.04767090185004
jhmze2h34ds005035,587.6690774571964
2c4rc1bgxer292459,531.4519513308267
4t1bf18b0xu345661,79.6838194084861
1g1ne52j03m684581,167.3618573636826
1n4al3ap2dn474877,548.3475683253921
5npeb4ac4dh509257,565.0818334287967
5fnyf18505b042443,236.45734461057572
1fmcu9e78ckc53597,299.5912690076923
5n1an0nwxac525212,301.54133938063467
1fm5k7d83dgb69429,372.9473687663192
3n1cn7ap4cl933137,560.2716096266674
1fmcu9dg2bka27961,197.88346887837565
3n1bc13e39l440357,300.9078764149257
5n1ar2mm0ec663282,600.4490820848399
19xfb2f5xde243587,502.36297581288403
3gtek33m39g247148,444.5247774012866
1hgcp26439a097413,377.9350023721903
2gnflcek7c6247824,321.02643947045533
1g1zg57b48f197635,271.61263591127624
1fmcu0d74ckc00215,374.97355859243413
wdcgg5gb4bf587926,462.26014902587235
4t4bf1fk1er358991,486.17269492958945
1n4al3ap7fn309863,646.3934313457767
2t3bfrev5dw057800,434.5495492790325
1fmeu65e67ua91808,192.20526230843905
2d4jn1ag6br767211,409.7849525024638
3gcaaafwxbs635886,396.45635680228895
1fmcu0dg8bkb41006,212.36011093231608
3fahp0ha6cr145565,587.3209512880329
3n1ab7ap9ey241882,834.2783684949304
4a4mm21s74e056200,126.53965055859533
2c3ccaet3dh650234,639.9582463819775
1fmcu0g91duc27293,376.57786702204436
1g1zc5e07cf391436,326.5562508932726
1ftne2ew1eda53824,730.1047528357241
kmhdn46d55u957627,166.27486911764709
3fahp0haxbr135278,494.0531133268059
1fafp55s81a219156,45.369232165034134
wdddj72x17a083451,306.4609558272374
jthbk1gg5d2033256,509.7161000586931
5tdbk22c39s022624,272.7100599610526
5fnyf48569b018462,218.4592096104357
1c3ccbbb4dn503848,559.9952987442796
19uua66295a051123,219.07823835389772
19xfb2f94ce016574,620.4087505656794
4m2cu91198kj17695,196.19735539612918
1g4hp52k0vh519662,86.81593112491072
5tddk3dc3bs021880,423.0493310903908
1ftrw08l11kd94960,43.923997616016834
1g8zs57b99f128747,441.5284422511341
3g5da03l06s507185,138.7732580894139
1j4ga59129l769433,225.65477543528482
1c4rjfbg9ec559070,567.7524043570686
1j4ba3h17al197831,282.7513277562373
jn8ae2kp9b9003980,345.1665543448317
1c4njpba2ed511789,321.77396580602897
sajda14c6ylf01093,68.07692031058355
2g1wb5e33c1182332,468.59108332900973
wddgf4hb7cr217108,545.8213726424252
1ftfw1et9bfa80013,262.01807869705385
wdcgg5hb9dg075302,463.1919054525468
jn1dv6ap3cm810417,530.5657750847346
1n4al3ap9ec201397,569.6309632108422
1hgcm56427a122843,301.76178386461055
jtdjtud31cd541448,373.347801579152
jn1ca31d31t800341,74.89567149930195
2c4rc1cg0dr805103,573.9881301474753
1gket16s746213854,125.44265376624548
5tdyk3dc6bs109386,453.11990655111146
1fadp3f20el273216,528.7053028296143
5uxwx9c58e0d43603,690.0337390579903
5uxzv4c58cl990792,559.3351471580254
4jgbf71e89a522548,362.40641748151654
1d4gp25b55b320333,154.7517914732283
1fafp53u16a261888,139.44548324155153
3fahp0ja6cr428770,596.9522827358477
2hnyd2h61bh536413,434.71186730788895
1gkdt13w4x2534992,79.39308934221805
wmwsu3c59bt251619,572.6019842473038
2c4rdgbg1dr723706,487.6341313039596
vnkktud30ea007843,315.6857787811931
1c3bc1fb3bn576402,513.533603836179
5npdh4ae0dh368473,558.7279559405308
jthck262182024611,380.0651066487021
knafx4a63e5223169,518.7326157842081
1g1nd52j03m609589,106.28767192679953
1hgcp26829a023399,462.85616150616227
3vwrf71kx7m033428,141.08575103036975
1ftpx14v58fa03975,269.38396716364207
jthck262485021748,285.2316166601207
1g1am58b287127291,182.08971061709195
kndjt2a53d7775939,852.1356376831
1c3ccbcg4dn507635,576.3714757594577
3vwdp7aj5cm069004,462.23880845205906
4jgbb86e26a070604,160.45975397804352
1fmcu9c70bkb78654,270.00359473165975
1c3cdfaaxdd198259,424.7853830867987
1c4rjfag6dc638325,337.1208423714103
2g1wf52ex19146789,97.08343550125062
1fmcu0gx2dua60893,405.83414666146
1n4al2apxcc172516,435.26616661797794
yv1cz59h941107082,70.25505481693568
kmhfc46f36a121768,238.26355532424265
jthkd5bh8d2148922,538.2734079162078
jthbe1bl4d5005264,635.4827545172196
salmf1e45ba331132,390.36727166408446
wbaea53518cv90708,469.4096781544759
1n4aa5ap2cc836637,474.8799769569303
3n1ab6ap2cl706684,689.7531074455371
wbalz3c58cdl71784,827.1462063961635
wddgf8ab5da837098,595.5912403621488
2gcec19t451116071,305.66014747008705
1gnskjkc7fr167838,554.2283264872372
1n4bl2ap3cc135134,514.2091620391894
1g1za5eu7cf387461,400.37014777431745
jn8as5mv8bw315196,458.50002768247674
1n4al2ap1cc162490,405.6506912160212
1n4aa5ap9dc826379,482.52160739531996
1ftfw1ef1bfc38791,339.6626091504259
1g1zb5e07cf216560,414.05984363290486
1c3cdzab1dn683071,420.17606736810063
1gcgg25c491112493,222.9134610160662
jn8az08t55w307553,108.52369314836426
2g1wt57n991241842,258.7135250322093
3d4ph5fv1at265394,432.4939713590379
3lnhl2gc6cr807922,715.1042723014409
2g1wg5e31d1161059,495.8135551926338
4t1bf1fk2eu406136,550.2931163046878
1g1jc524627272242,86.3165480148412
ja3aj66f64u043206,215.64695702844512
4t1bf1fk0eu417958,573.2611304136104
kndmg4c76c6500193,656.460812540538
2c4rc1cg8dr818519,538.5075749320198
2c4gm68475r577196,165.06967387226524
jn1bz34d17m505497,293.6414141424584
3gtu2vec6eg141573,889.8458121901176
5npeb4acxdh739806,582.6750583042483
1c3lc46b59n530523,463.7338568881313
knaln4d75e5127122,447.05549500622055
1n4bl2ep5cc225122,544.4007318048529
2fmdk4jc1cba44177,459.91634655071897
1gyee637460203737,161.10098722795465
5tdbk3eh7cs144682,452.80272448507526
1c3ccbab8dn705772,435.4718449134856
1g6dw677450192569,254.8302957437814
wbacb4321sfm22786,104.87358983467522
2c3ccakg3eh273297,640.0004933917841
3fahp0ga0cr237319,491.05816265183535
jm1bl1uf5b1381796,472.631623197814
2c3cdxhg2eh312808,594.0184908802104
1gcrcse03bz267800,562.2217264606503
1ftfw1et4bfc35485,438.52690449022964
wdbrf52h16f735676,298.8815093750329
3a8fy48939t509179,230.06464806885543
1fadp3k25el113127,442.51509344972
1n6ad07u98c440761,291.30104026979365
jtkjf5c74d3059431,638.2132584263592
2fmdk3jc5bbb64380,411.08526811087467
2c3cdxhg7eh288196,630.3425005576145
5npeb4acxbh010332,454.7381233348609
1g11e5sa8df274406,503.6659725314714
1g11c5sl3ef214011,626.7243366185367
1ftfw1efxbkd41473,235.16872722629822
1c4rjfag0dc607507,353.23271192849256
2hges26795h574035,163.7809830295849
2c4rc1bg9dr783006,390.20908683037294
1n4ba41e67c844419,191.84746532173932
5xyzu3la2dg122120,527.5991441920999
1nxbr32ex3z120941,113.98682500793433
1gndt13s152134000,105.711947978789
jh4dc54854s011414,58.0843794307317
wbavc535x7fz81198,213.57484297322878
jn8as5mv0cw363390,463.513445603147
jh4ka96522c004306,121.41992700536213
19xfb2f5xce037104,549.1566332720482
1c6rd7pt4cs304372,533.8359377357372
kmhcg45c42u318682,214.73758230030566
3vw2k7aj1em221045,672.9085194134475
5npeb4ac8bh047587,437.3054797559166
3fahp0ha7cr272101,540.0107540483325
1g6el12yxvu601604,175.68521672520075
1ftfw1ct6bke18199,410.24126224148876
yv140mfb6f1311608,670.5817508232436
1ftex1cm2efb43834,535.1260467024613
jm1bk323561517731,166.16079659603298
1gces14p14b104066,412.8612094102924
1g1jc5sh7e4102139,691.5148404469195
19xfb2f51ee219728,571.0164912601406
5n1ar18u16c649879,176.82716008337195
1n4al2ep3cc101023,554.1405576435317
jn1by1ar1cm396721,461.1741204941465
1fafp53u24a118039,184.50916232308072
2g1wf5e34d1188310,535.5070930138074
1g1zc5eu2bf291486,328.9667795525459
2gkfltekxd6197192,362.07118474213024
jtdkn3du9c5470897,471.4943351756259
19xfb2f57ce334704,539.5894752723743
1n4al3ap7en356860,426.3070440097686
wbapk7c50ba817133,454.74154188013335
1g1zd5eu3bf324010,393.45699136988196
1d7ha18238j117255,179.09531813620424
wddhf5kbxca526959,524.0760002225775
jtebu5jr3b5074800,531.7466160853901
3gnfk123x8g218852,210.19606439765963
4t1bf1fk2du651033,462.45545949135413
1n4al3ap9dc231739,576.0551205288762
1g6kd57y88u165114,339.1016597807924
1g1jc5sb5c4224975,571.076351061922
5tfdw5f12cx233693,679.3321037265378
3gnec16z95g253692,-2.3910513109688054
2g1wc5e36d1254879,480.0519730201971
1ftfx1ef0dke56714,457.8843172095638
5npeb4ac9eh878276,677.0654586139849
5xykt3a61dg407054,432.12361521388317
1n4al2ap2cc172221,373.5548330616384
3n1cn7ap2el826848,656.1933274021394
1g1pf5sc5c7378160,397.7560936595752
1gnkvled1cj147344,283.6638305449991
1g6da5ey0b0113835,640.0421926573258
2gcek13m171535308,190.57798867612428
1g11c5sl8ef286256,679.8810728775878
jtdkb20u883308013,386.15536042181293
jm3er29l180195310,90.77796232379421
3c6rr7kt8eg210529,808.8399027876306
jn8az1mw6cw201437,480.6528037827168
jnkcv51e14m602540,151.83934073468123
1n4al3ap4ec199199,378.0223371208431
wvwvd63b23e221939,111.21564034988705
4s3bh806217640398,75.28546882749077
3lnhm26t79r625119,295.16832690358575
3gnfk16z95g169251,26.308713292894254
2hkyf18546h540793,292.45913550185594
1n4al2ap8cn492776,428.3837309014298
5xxgr4a63eg318666,665.4795494047378
3fahp0ga5cr351607,549.6674793140677
jn8az08w87w646871,187.82824221230868
yv1612tb0f2311872,667.3817563647224
4t1bf1fk6eu406415,521.5232260347781
1fmcu0jx2eua07976,432.0437551705228
5xyktca65fg564282,557.9241228233254
1g2nv12e2ym835077,-18.591176829348456
1fadp5cu0dl516684,499.5161975900448
jn8as5mv8cw716264,502.5614254916513
1nxbr32e14z320950,141.84025380914323
1c4rjebg6dc546320,396.5745644345218
wbabn33462pg59933,57.96525127861713
wbana53515b862353,204.64521285191972
1g1ze5e7xaf205554,447.47927063927233
2gnaldekxc6273124,379.2890754534576
5xxgm4a77cg069471,496.9739613015922
1hgcm82623a006450,91.30758409129123
1g1pe5sb1d7258853,502.02282574217463
1ftkr1ad2bpa53511,330.4495101385594
jn1cv6ap5cm621800,649.027186785522
5n1an08w07c539544,222.30026396356158
3fa6p0hd4er111841,751.1433876205431
1fmcu0f73dub80977,417.043762676192
jn1cv6el5dm980511,670.9339817499277
knadm4a30e6373742,647.2152392980805
3vwrj7ajxam069553,391.6693321309287
1c3bc2fg5bn516185,639.3688111691006
kmhdh4ae1eu204796,553.7167518009373
2t1bu4ee7ac370359,309.57129152648685
jn1cv6ap3dm726059,690.5169609382028
1gndt13s272178770,149.78396611740789
5xyztdlbxdg047913,445.19998743865483
jn8as5mv8cw350354,262.0523975134165
2d4rn3d14ar440164,356.7570454715717
jthbj46g772001659,290.8200705860058
1d8hb58d95f580629,107.61762015430924
jhlre4h71bc004922,257.7211689596874
1fadp3k23dl267768,408.5350726328478
2c3cdxbg9eh172894,435.4608440995179
3vwpg71k96m701917,218.60465858817406
1fmcu93168ka40640,176.51351627810618
kmhgc4dhxeu261449,634.408804125543
5fnyf3h68ab012587,306.79065714027956
1gnscke06dr233846,449.91425773705674
1fahp24117g159775,150.93571447398534
2t1bu4ee0cc764014,418.0735584062042
1gndt13w2y2265458,70.94871222020419
1gndt33s692101138,214.9673350185821
3d7ut2cl1ag132083,423.3805317768552
1g8zs57b68f260914,354.1647556303809
1ft8w3btxcec38634,402.9487603979426
wbaeb53569cx64125,356.0025229919461
2c4rdgbg7er307984,648.5524911701717
1ftzr45e89pa49573,341.6274885279552
1fmcu9eg1bkb69328,312.53668087577057
jn8as5mv3cw359169,392.81614152359623
4t1bf1fk8cu044892,482.9984522523488
km8sn4hfxdu029686,607.2973967191868
1ftkr1ed7apa08539,191.34549395150583
3lndl2l39cr802847,470.53593994836217
jhmap21447s003462,671.9190420650266
5uxfa13536ly34287,279.55068621737973
jthbf5c29c5171563,618.3544617634361
jtjbt20x880165442,399.33685075773883
1d7rv1gt1as251670,315.80829771875824
kndjt2a28b7233089,578.7059664862287
3vwhf71k17m052588,241.52961816709512
3gtp1vec1eg295530,967.3398865811557
1fahp3f27cl289489,363.2379627985352
waurvafd9bn010392,480.9231900716794
1fmcu9d71cka97436,370.0648231988111
wbaev53434km06106,192.67511710828
1n4al3ap3dn453682,560.276811343761
1n4al2ap0cn553666,429.6206135771782
1n4al2ap5cn524017,566.3247814983064
knade123686401431,291.8270279485191
2fmdk48c37ba82716,257.66026471675514
jn1dv6ap5cm700663,661.1073875461252
1g1pa5sh6d7177511,511.4204608978775
knafx4a63e5211071,576.1503219013387
1fmcu03g49ka62377,154.72234722365994
jtdbu4ee1aj079828,570.6504866682247
2g1wc5e39e1109482,551.9707337267163
3n1ab6ap4cl700627,592.4069635745938
3gnal3ek7es569622,567.0712781809738
1g2zh57n394104782,207.0664469938821
2g1wt57k791182652,356.466817414843
kndpc3a27c7292930,431.498712022129
2fmgk5dcxbbd11264,319.12497636730353
js2yb417395100017,497.4901927258499
jn8az1mu9cw118518,447.1661089423192
wbaeh13557cr52672,314.05853533612367
wmwss5c56dwn49001,546.4163432894379
jf1gd67626h520569,117.57151489415998
1n4bl11d85c104710,190.2622972632842
wvwad63b25p053354,155.56628253360827
1n4ba41e35c823413,225.52314688798643
1g2nf52e92m596008,31.963717842713322
1n4al2ap9cn428133,496.0682030763326
1fadp3f28el202765,615.215435992379
1n4al2ap7bn468340,497.2380484927976
1n4al2apxcc131383,429.940127201333
3n1ab7ap3el673414,909.8529441183496
2fmdk3jc6cba79937,402.37541886175205
3vwbp7aj3cm109507,469.66967051140375
wmwss5c5xewn49746,594.5250454445832
3c6ur5flxdg513500,723.4199066989663
1ftne24l28da23548,203.37918762854514
km8sc73d73u347132,139.26825559886595
1c3cdzabxdn730579,535.2355191326321
3vwdp7aj5dm266191,537.0059483863073
1fahp3h29cl414814,387.2863992354183
kmhdh4ae3du951332,520.8145556071926
2g1wg5e37d1207591,365.5020594074682
jh4cu2f66ac010040,536.1837511662588
2c4rc1bg3er438426,617.1295106408598
1gndv23127d177095,325.9014107333711
1fafp4447yf177346,-2.1523535339312616
jn1cv6ap5dm711286,722.956502497276
1fadp3k29el145756,429.00311805001667
1d7hw22k75s204789,179.42760032681383
1c3lc45k88n295325,445.71095636123067
19xfb2f50ee041228,603.4353245252751
jn8az2kr4ct251421,476.1788733827631
4t1bf1fk7du278541,472.6825554176366
1fadp3f2xdl313347,546.9167643888212
3n1ab7ap1ey208245,917.4059285515459
2c3ka53g17h663650,314.6606410351884
1d7rb1gp8bs599141,337.79824504765713
1gkec13z72r327169,136.83711990765624
wbawr335x8p153722,325.72410833442433
4jgab54e72a319034,97.90096965960788
kndjp3a5xe7036787,744.9891240903319
2g2wp552471124207,101.19716395177369
jtjha31u860105961,136.6050585891985
1j4gl38k75w516965,126.7113354335367
1n4al2ap1cc159265,477.716415164251
3fadp4ej2dm201963,525.1854090001277
1hgcf8643ya159042,131.16223261444821
2c4rc1bgxer446457,494.6637189213066
2c3cdybt9eh270746,739.0011611569669
5xykwda23dg343531,394.7055618513598
wvwxk73c57e092369,289.34002705577393
1n4al2ep5dc152928,486.48478762231673
1zvbp8am6e5237281,542.9883675289069
1fmeu63ex8ub22742,112.48609559056126
3n1ab7ap8dl615829,788.6452873807779
jm1bl1sfxa1263454,230.25020645820206
4jgbf71e68a389030,413.50883587090686
1g1pe5sb0e7411241,541.4084555496817
1c3ccbab8dn646903,444.20985273986525
1zvbp8am3b5137148,529.0547849204183
1gchk23628f137488,374.1099944359821
jtjbt20x650078117,243.37344743525657
1gcrkse30bz424566,602.153109831221
jm1bl1u79d1764961,516.4463270587186
1n4aa5ap4bc845418,512.2895300727139
jn1cv6ar3bm412409,680.8815667321563
2fmdk3ak9eba74984,448.1671062426063
yv4952dl0e2502055,435.6985854653513
jtdbu4ee9b9163348,387.2316513768187
2g1fk1ej9a9131374,645.6953044589122
jm1bk323271746918,221.01761544844388
1gndv23e35d108576,222.78620825191007
3vwd17aj6em399500,682.5676012638874
wddhf2eb6da673887,500.9763674844454
1nxbu4ee7az207161,335.45639742816473
1fmcu9j9xeua86853,438.49020888737755
wauffafl0cn005378,523.0540396906491
wvwjk73c89p028582,329.0544505346511
3gtu2uec3fg153997,976.6246978816018
2mefm74vx6x636933,215.78095536639356
1n4az0cp4dc404660,614.7721213572488
2hges26745h508749,171.06560169666068
5npeb4ac2dh571241,606.7083021002286
1fafp55213a152290,86.38496136615043
5npdh4ae1dh239738,645.0253618185167
wauah74f68n032497,255.3816346855316
1g6kd57y66u199727,233.53565179565305
2hnyd18744h524780,133.28874267995303
kmhdn45d32u332463,105.34823171144978
5tdkk3dc4ds297723,450.1484708130051
1hgcp2f63ca096836,487.42605364379034
1gnec16z44r204530,78.08717300918028
2b3cj5dt7ah130772,736.171041324615
3n1ce2cp0fl368342,503.5419671673949
jn8as5mv3dw638879,398.1014321421231
1j4hr58265c609315,130.50998724295863
1ftfw1ct9cfb28789,247.6145388985541
5npdh4ae7bh007660,310.80959401764756
1ftpw14507fa38540,293.3947269886404
1c3cdzabxdn644916,457.43947445316303
1vwbp7a3xcc062592,342.98038022054175
3fadp0l35cr225351,576.452361456034
1nxbr32e44z202343,156.2762497078516
2g1wb5e35e1148718,596.921581300135
1ftse34l94ha14924,149.27343298046736
3n1ab6ap4cl655141,648.3827397503053
2d4gp74l93r156073,109.65612234371929
2fmdk3g97dba10820,455.868130438734
1g11a5slxef281422,673.1236672797093
jtdkb20u877569827,216.03805244119766
1ftpw14554kc72370,189.8772168589088
1gtek19b66z100831,322.37537095950574
5n1ed28t14c654588,107.5011503652675
5npdh4ae4eh486155,396.0025643617073
2c4rc1bg7dr697080,436.57852929174175
2fmdk4jc4dbb85259,415.9109617003964
jm3tb3ma2a0216338,382.18112038030205
1ftne14w09da65819,235.88707895281388
wddgf4hb4dr263089,576.0629912126118
2gnfleek7d6230390,379.5903048899227
5xxgm4a73cg013849,457.8951405617068
3gnda33p27s559830,242.32519143193417
1fdne1bw1cda48291,335.69000967003416
1gnfc13cx7r367272,174.8981744438043
4a4ap3au1ee017105,594.6249027411947
1n4al3ap5dc173189,543.8346492715798
wbxpa93485wd19686,342.8404709689304
2g2wp582861211473,210.48319637306926
4a3ab36f79e031609,386.66171983387113
wbafv3c56ed686319,789.9644774644776
jn1dv6ap2bm603869,612.2773444273697
1c3ccbab4en146755,345.9207888169956
1n4al2ap6cn455578,550.8129152848264
yv140mfb0f2315387,701.6493043793937
2fmza51402bb11633,129.33822672170942
5j8tb2h25ca002934,505.6781217799953
3c4pdcbg2ft547006,735.0127364664108
5n1al0mm7dc346796,621.8726638045403
2g1wg5e30d1183389,464.45021430181936
1gcsgafx6e1196607,596.2646603047599
1n4al3ap3ec158465,573.4255068820289
19uua86539a009834,480.78873593459883
3n1cn7ap8dl865362,558.8712245348219
kmhdh4ae3eu052035,620.7614120364068
wddgf4hb9da807567,577.131958960448
wbaet37414nj42970,168.88336543353716
jn1by1arxcm393090,467.0412513690812
2t3bf4dv0cw213471,438.4218262113822
wvwpd63b04p040384,139.77023185959985
kmhdh4ae3cu334172,552.2758780960993
1fmcu0j97eua79354,459.46496163985347
1c3bc2fg4bn609716,579.3072699796746
1n4aa5ap8dc820623,531.6611678574009
1gnskbkc7fr231334,308.727152145231
1n4al3ap4dn510004,482.0060483369608
2hkyf18523h592595,2.9628140154057405
jhmge8h58cc010601,345.156196855106
jthfn48y020017573,381.9509406326024
1fmcu0e72ckb69500,386.1245978841904
1hgcm722x3a030941,178.22267143830385
3n1ab61e78l742537,532.3380425934695
1c4njcba0ed776915,365.2004362517183
knage123685244356,229.72624442838296
1g1zb5e18bf167487,378.5130589511296
jtdkb20u673259151,195.7862030148749
1fmdu74e82za03937,28.073474127673194
1fm5k8f8xegb11757,483.11838161050156
1hgcm56674a101225,175.92162725710085
1c3ccbab8en206715,478.1769418865283
2c3la53g07h693758,262.5964372270317
19uua66206a074520,226.3632538824016
1ftkr1ad5bpb18089,321.7558367395426
2fmdk3g93dba91122,255.44314401399464
1zvbp8am8c5232855,461.1385007945969
1n4al21e27c196992,221.06212044760414
1g6dm57nx30131142,132.88777551775047
jn1cv6ap8bm509605,602.4659514911093
jtebu5jr0a5006100,695.6663443369608
2g1wt58k081323235,234.92534027265953
1g3gr62hx14102782,179.1442661301682
5nmsh13e39h239778,372.7082885129789
wdbuf87x18b256065,304.16559791153446
2hnyd2h23ch516761,513.082669823927
2c4rc1bg2er342884,533.6041859971107
1fahp2f81fg108933,677.4789512657569
jn8af5mr0dt207215,524.7317437681768
1nxae04b2rz163171,98.2838029619059
1zvbp8am3e5299849,714.2131985407556
jn1bz34d28m704785,189.80168910493342
kmhdu46d49u675942,359.323173019574
2cndl63f166153123,177.45153896777043
3n1cn7ap4dl869232,585.190665163294
jhmcg6651xc013250,147.31376404157749
3gtu2vecxeg423490,960.358905270492
3fa6p0hd1er283129,745.5671885647394
1g1ye2dwxb5110602,621.9974813894067
1gkkrted9bj240239,469.37692406474673
5j6yh18746l012169,244.311174488256
jn8as5mv6bw680069,418.4540321795635
jtkkupb48d1030328,579.9775478509489
kmhwf35hx3a908832,139.55999530158283
4s4brcdcxe3258385,491.8338289858766
1j8gn28k78w170472,305.10078853455565
1c4gp45rx4b577010,130.57571839321287
knafx4a65e5107181,578.8586704620178
3n1ab6ap6cl677433,533.0700204120262
1c3cdfba4ed772693,566.2931304609583
1fmcu0hxxdub44636,441.8637931995338
1g1yy36w085128092,481.9830428183302
1g1pc5sb7d7291796,552.3270291341653
4s4brccc0e3267940,669.370697275979
1hgcm56437a015624,320.0949742937048
3gnal4ek9fs502303,704.4972527000668
1n4aa5ap9bc800510,462.8794797437878
19xfb2f50ce054610,572.6341954003102
jthbk1gg0d2023525,602.2987511545559
2g2wp552071164851,203.24095305601753
